order_id,quantity,item_name,choice_description,item_price,price_num,price_range
881,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
881,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans]]",$8.75 ,8.75,moderate
882,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
882,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",$8.75 ,8.75,moderate
883,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
883,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
883,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
884,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",$8.75 ,8.75,moderate
884,1,Bottled Water,Pending,$1.50 ,1.5,cheap
884,1,Chips,Pending,$2.15 ,2.15,cheap
885,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
885,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
886,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
886,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
887,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",$11.75 ,11.75,pricey
887,1,Bottled Water,Pending,$1.50 ,1.5,cheap
888,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
888,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
888,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
888,1,Chicken Burrito,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
888,1,Chips,Pending,$2.15 ,2.15,cheap
889,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
889,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
890,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
890,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
890,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
891,1,Chips,Pending,$2.15 ,2.15,cheap
891,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
891,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans]]",$8.75 ,8.75,moderate
892,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
892,1,Steak Bowl,[Fresh Tomato Salsa],$9.25 ,9.25,moderate
892,1,Chips,Pending,$2.15 ,2.15,cheap
893,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
893,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
894,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
894,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
894,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
895,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
895,1,Side of Chips,Pending,$1.69 ,1.69,cheap
896,1,Veggie Salad Bowl,"[Roasted Chili Corn Salsa, Fajita Vegetables]",$8.75 ,8.75,moderate
896,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Sour Cream, Cheese]]",$8.75 ,8.75,moderate
897,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
897,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
898,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",$9.25 ,9.25,moderate
898,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",$11.25 ,11.25,pricey
898,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
899,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
899,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, Guacamole]",$11.75 ,11.75,pricey
899,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
900,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
900,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
901,4,Canned Soda,[Sprite],$4.36 ,4.36,cheap
901,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
901,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Lettuce]]",$8.99 ,8.99,moderate
901,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
902,1,Carnitas Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",$11.48 ,11.48,pricey
903,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
903,1,Chips,Pending,$2.15 ,2.15,cheap
903,1,Bottled Water,Pending,$1.50 ,1.5,cheap
904,1,Barbacoa Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
904,1,Side of Chips,Pending,$1.69 ,1.69,cheap
905,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
905,1,Canned Soft Drink,[Nestea],$1.25 ,1.25,cheap
906,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
906,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
907,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
907,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
907,2,Chips and Guacamole,Pending,$8.90 ,8.9,moderate
907,1,Chips,Pending,$2.15 ,2.15,cheap
907,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream]]",$9.25 ,9.25,moderate
908,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
908,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",$8.49 ,8.49,moderate
909,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
909,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
909,2,Chips,Pending,$4.30 ,4.3,cheap
910,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
910,1,Chicken Bowl,[Fresh Tomato Salsa],$8.75 ,8.75,moderate
911,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
911,1,Chips,Pending,$2.15 ,2.15,cheap
911,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
912,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",$8.75 ,8.75,moderate
912,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
912,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
912,2,Chips and Fresh Tomato Salsa,Pending,$5.90 ,5.9,moderate
913,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
913,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
913,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",$9.25 ,9.25,moderate
913,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
914,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
914,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
915,2,Canned Soft Drink,[Coke],$2.50 ,2.5,cheap
915,1,Steak Bowl,"[Fresh Tomato Salsa, Rice]",$9.25 ,9.25,moderate
915,1,Chips,Pending,$2.15 ,2.15,cheap
916,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
916,1,Bottled Water,Pending,$1.50 ,1.5,cheap
916,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
916,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
916,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
916,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",$8.75 ,8.75,moderate
916,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Lettuce]]",$8.75 ,8.75,moderate
916,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$8.75 ,8.75,moderate
917,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
918,1,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",$8.75 ,8.75,moderate
918,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
919,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
919,1,Chips,Pending,$2.15 ,2.15,cheap
919,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
920,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
921,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
921,1,Chips,Pending,$2.15 ,2.15,cheap
921,1,Bottled Water,Pending,$1.50 ,1.5,cheap
922,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Cheese, Lettuce, Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
922,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
922,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
923,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
923,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
924,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
924,1,Chips and Roasted Chili-Corn Salsa,Pending,$2.39 ,2.39,cheap
925,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
925,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
926,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce]]",$9.25 ,9.25,moderate
926,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
926,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
926,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Lettuce]]",$8.75 ,8.75,moderate
926,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Sour Cream]]",$8.75 ,8.75,moderate
926,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
926,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream]]",$9.25 ,9.25,moderate
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese]]",$9.25 ,9.25,moderate
926,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
926,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
926,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
926,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$9.25 ,9.25,moderate
926,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
927,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
927,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
928,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
928,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
928,1,Canned Soft Drink,[Nestea],$1.25 ,1.25,cheap
929,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
929,1,Bottled Water,Pending,$1.50 ,1.5,cheap
930,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
930,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
931,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
931,1,Bottled Water,Pending,$1.50 ,1.5,cheap
931,1,Chips,Pending,$2.15 ,2.15,cheap
932,2,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]",$16.98 ,16.98,pricey
933,1,Steak Bowl,"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
933,1,Bottled Water,Pending,$1.50 ,1.5,cheap
934,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
934,2,Chips,Pending,$4.30 ,4.3,cheap
934,1,Bottled Water,Pending,$1.50 ,1.5,cheap
935,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
935,1,Chips and Roasted Chili Corn Salsa,Pending,$2.95 ,2.95,cheap
935,1,Canned Soft Drink,[Nestea],$1.25 ,1.25,cheap
936,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
936,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",$9.25 ,9.25,moderate
936,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
937,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
937,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
937,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
938,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",$8.75 ,8.75,moderate
938,1,Chips,Pending,$2.15 ,2.15,cheap
938,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
939,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
939,1,Side of Chips,Pending,$1.69 ,1.69,cheap
940,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
940,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
940,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
940,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
941,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
941,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
941,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
942,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
942,1,Side of Chips,Pending,$1.69 ,1.69,cheap
943,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
943,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
944,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
944,1,Chips and Roasted Chili-Corn Salsa,Pending,$2.39 ,2.39,cheap
945,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
945,1,Chips and Roasted Chili Corn Salsa,Pending,$2.95 ,2.95,cheap
945,1,6 Pack Soft Drink,[Sprite],$6.49 ,6.49,moderate
945,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, Cheese]",$8.75 ,8.75,moderate
946,1,Veggie Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
946,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
946,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
947,2,Nantucket Nectar,[Peach Orange],$6.78 ,6.78,moderate
947,2,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Lettuce]]",$17.98 ,17.98,pricey
947,1,Nantucket Nectar,[Apple],$3.39 ,3.39,cheap
948,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
948,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
948,1,Veggie Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
949,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
949,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
949,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",$9.25 ,9.25,moderate
949,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese]]",$8.75 ,8.75,moderate
949,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
950,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
950,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
951,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
951,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 ,11.25,pricey
952,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
952,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
952,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
952,1,Chips,Pending,$2.15 ,2.15,cheap
953,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
953,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",$9.25 ,9.25,moderate
953,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
953,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]",$11.89 ,11.89,pricey
953,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",$11.75 ,11.75,pricey
953,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole]]",$11.25 ,11.25,pricey
953,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
953,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Lettuce]]",$9.25 ,9.25,moderate
954,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
954,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
955,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
955,1,Side of Chips,Pending,$1.69 ,1.69,cheap
955,1,Bottled Water,Pending,$1.09 ,1.09,cheap
956,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
956,1,Bottled Water,Pending,$1.50 ,1.5,cheap
957,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
957,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
